time_ns,node_id,src_ip,src_port,dst_ip,dst_port,priority,rate_bps,cc_tag
2001253341,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001254669,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001257159,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001257325,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001258653,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001259985,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001260566,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001260649,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001260977,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001262305,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001263633,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001265542,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001266289,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001267621,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001267949,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001270522,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001270605,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001271933,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001274423,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001274589,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001275917,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001277249,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001277830,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001277913,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001278241,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001279569,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001280897,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001282806,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001283553,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001284885,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001285213,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001287786,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001287869,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001289197,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001291687,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001291853,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001293181,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001294513,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001295094,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001295177,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001295505,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001296833,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001298161,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001300070,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001300817,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001302149,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001302477,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001305050,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001305133,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001306461,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001308951,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001309117,5,0.5,10000,0.1,100,3,100000000000,DCQCN
2001310445,2,0.2,10000,0.1,100,3,100000000000,DCQCN
2001311777,3,0.3,10000,0.1,100,3,100000000000,DCQCN
2001312358,4,0.4,10000,0.1,100,3,100000000000,DCQCN
2001312441,5,0.5,10000,0.1,100,3,100000000000,DCQCN
